CustomerID,VisitDate,VisitTime,StoreType,AmountSpent,MarketingCampaign,Promotion,FootTraffic,CustomerSatisfaction
7800,2023-03-23,2023-01-01 09:00:00,Apparel,806.73,No,No,3281,5
7801,2023-03-28,2023-01-01 19:00:00,Food,725.4,No,Yes,9885,2
7802,2023-08-13,2023-01-01 10:00:00,Electronics,623.41,No,No,9147,1
7803,2023-01-16,2023-01-01 11:00:00,Apparel,422.81,No,No,2561,1
7804,2023-11-06,2023-01-01 11:00:00,Electronics,794.51,No,No,5104,1
7805,2023-12-24,2023-01-01 20:00:00,Apparel,948.75,No,No,3179,3
7806,2023-06-12,2023-01-01 16:00:00,Apparel,19.71,Yes,No,3747,2
7807,2023-04-08,2023-01-01 13:00:00,Electronics,591.97,No,Yes,6039,1
7808,2023-06-05,2023-01-01 16:00:00,Electronics,867.32,No,No,4073,2
7809,2023-01-02,2023-01-01 19:00:00,Electronics,656.58,No,No,5546,3
7810,2023-12-16,2023-01-01 19:00:00,Apparel,802.82,Yes,No,2073,1
7811,2023-06-18,2023-01-01 14:00:00,Electronics,896.11,Yes,No,4473,2
7812,2023-11-11,2023-01-01 20:00:00,Apparel,753.44,Yes,No,3362,2
7813,2023-11-21,2023-01-01 10:00:00,Electronics,719.85,No,No,8795,3
7814,2023-04-02,2023-01-01 19:00:00,Electronics,965.1,No,Yes,799,2
7815,2023-06-30,2023-01-01 12:00:00,Electronics,865.05,No,No,8951,3
7816,2023-08-19,2023-01-01 17:00:00,Food,817.22,No,No,4290,5
7817,2023-10-28,2023-01-01 12:00:00,Food,95.54,No,No,1750,2
7818,2023-05-28,2023-01-01 13:00:00,Food,246.64,No,Yes,7952,3
7819,2023-10-07,2023-01-01 13:00:00,Food,561.19,No,No,6877,4
7820,2023-07-08,2023-01-01 18:00:00,Electronics,712.46,No,No,7581,1
7821,2023-12-13,2023-01-01 16:00:00,Food,310.18,No,Yes,7471,1
7822,2023-12-16,2023-01-01 14:00:00,Food,102.39,No,No,776,1
7823,2023-11-10,2023-01-01 18:00:00,Electronics,317.99,Yes,No,8513,3
7824,2023-05-08,2023-01-01 15:00:00,Apparel,773.32,No,No,6830,3
7825,2023-01-07,2023-01-01 14:00:00,Apparel,878.63,No,No,6189,1
7826,2023-02-16,2023-01-01 13:00:00,Food,913.77,No,Yes,4929,3
7827,2023-02-22,2023-01-01 13:00:00,Apparel,385.08,No,No,5441,2
7828,2023-07-06,2023-01-01 11:00:00,Food,378.81,No,Yes,6673,2
7829,2023-02-07,2023-01-01 15:00:00,Apparel,412.64,No,Yes,3405,2
7830,2023-08-14,2023-01-01 18:00:00,Apparel,382.05,No,No,220,5
7831,2023-02-22,2023-01-01 13:00:00,Electronics,669.53,Yes,No,7828,1
7832,2023-08-12,2023-01-01 15:00:00,Food,364.74,Yes,No,3550,4
7833,2023-06-03,2023-01-01 10:00:00,Apparel,30.14,No,No,9883,1
7834,2023-02-17,2023-01-01 17:00:00,Food,444.63,Yes,No,6411,2
7835,2023-12-17,2023-01-01 16:00:00,Electronics,231.91,No,No,9085,1
7836,2023-05-27,2023-01-01 13:00:00,Apparel,38.52,Yes,No,7863,5
7837,2023-03-05,2023-01-01 10:00:00,Apparel,476.13,No,Yes,7357,2
7838,2023-12-15,2023-01-01 14:00:00,Apparel,213.9,No,Yes,5830,5
7839,2023-07-01,2023-01-01 16:00:00,Apparel,458.21,No,Yes,7539,5
7840,2023-05-05,2023-01-01 15:00:00,Apparel,284.97,No,No,2222,5
7841,2023-06-28,2023-01-01 16:00:00,Apparel,607.67,No,Yes,4332,2
7842,2023-02-08,2023-01-01 12:00:00,Apparel,990.97,Yes,No,2408,5
7843,2023-09-17,2023-01-01 11:00:00,Food,551.76,No,No,3383,5
7844,2023-01-03,2023-01-01 15:00:00,Electronics,650.43,Yes,No,6107,4
7845,2023-03-05,2023-01-01 10:00:00,Electronics,920.08,No,No,6853,1
7846,2023-01-29,2023-01-01 13:00:00,Apparel,380.26,Yes,No,9089,4
7847,2023-01-11,2023-01-01 15:00:00,Food,174.88,Yes,No,1667,1
7848,2023-04-07,2023-01-01 09:00:00,Food,289.97,Yes,Yes,4411,2
7849,2023-12-24,2023-01-01 12:00:00,Electronics,408.77,No,No,4980,4
7850,2023-07-22,2023-01-01 10:00:00,Food,648.57,No,No,463,3
7851,2023-01-21,2023-01-01 14:00:00,Food,14.54,No,No,4426,2
7852,2023-02-08,2023-01-01 20:00:00,Electronics,854.85,No,No,8270,2
7853,2023-08-11,2023-01-01 09:00:00,Electronics,85.33,Yes,Yes,482,1
7854,2023-04-12,2023-01-01 15:00:00,Apparel,901.65,No,No,2301,1
7855,2023-02-15,2023-01-01 11:00:00,Apparel,949.94,No,Yes,5256,5
7856,2023-03-07,2023-01-01 20:00:00,Apparel,990.2,Yes,No,5532,3
7857,2023-04-01,2023-01-01 09:00:00,Apparel,811.42,Yes,No,4207,2
7858,2023-06-13,2023-01-01 16:00:00,Apparel,150.44,No,No,7492,2
7859,2023-04-21,2023-01-01 15:00:00,Food,709.11,No,No,2302,4
7860,2023-12-04,2023-01-01 10:00:00,Apparel,211.29,No,Yes,618,1
7861,2023-05-03,2023-01-01 15:00:00,Food,898.16,No,Yes,5197,4
7862,2023-07-12,2023-01-01 11:00:00,Electronics,323.44,No,No,335,1
7863,2023-04-09,2023-01-01 17:00:00,Apparel,333.53,No,No,5257,1
7864,2023-10-18,2023-01-01 16:00:00,Apparel,918.48,No,No,6163,4
7865,2023-06-08,2023-01-01 13:00:00,Apparel,23.1,No,No,4493,4
7866,2023-04-13,2023-01-01 15:00:00,Food,202.03,Yes,Yes,1367,4
7867,2023-10-08,2023-01-01 11:00:00,Food,427.71,Yes,No,2270,1
7868,2023-02-12,2023-01-01 09:00:00,Apparel,703.71,Yes,No,9807,3
7869,2023-03-25,2023-01-01 09:00:00,Food,651.09,No,No,8173,4
7870,2023-07-10,2023-01-01 19:00:00,Electronics,672.72,Yes,No,7118,1
7871,2023-02-20,2023-01-01 10:00:00,Apparel,881.22,No,No,9580,4
7872,2023-07-29,2023-01-01 16:00:00,Electronics,129.82,No,No,3279,3
7873,2023-05-06,2023-01-01 09:00:00,Electronics,526.94,No,No,5445,3
7874,2023-03-10,2023-01-01 19:00:00,Apparel,728.22,No,No,1297,5
7875,2023-09-22,2023-01-01 20:00:00,Electronics,639.76,No,No,4032,5
7876,2023-09-15,2023-01-01 13:00:00,Apparel,453.83,No,Yes,6581,3
7877,2023-07-07,2023-01-01 17:00:00,Apparel,26.94,No,No,1728,4
7878,2023-08-18,2023-01-01 20:00:00,Apparel,69.85,No,No,7898,5
7879,2023-07-08,2023-01-01 17:00:00,Food,127.75,No,No,3001,1
7880,2023-01-10,2023-01-01 10:00:00,Electronics,349.8,No,No,9843,3
7881,2023-04-24,2023-01-01 15:00:00,Apparel,126.48,No,No,3088,4
7882,2023-03-17,2023-01-01 19:00:00,Apparel,431.82,No,Yes,8835,1
7883,2023-06-13,2023-01-01 09:00:00,Apparel,186.86,No,Yes,8715,3
7884,2023-03-26,2023-01-01 11:00:00,Electronics,781.37,No,No,3517,3
7885,2023-02-18,2023-01-01 14:00:00,Apparel,872.77,No,No,8246,4
7886,2023-11-22,2023-01-01 17:00:00,Food,395.75,No,No,1093,4
7887,2023-06-26,2023-01-01 18:00:00,Food,516.22,Yes,No,9823,2
7888,2023-08-06,2023-01-01 10:00:00,Electronics,953.96,No,No,3103,4
7889,2023-07-08,2023-01-01 15:00:00,Apparel,540.15,No,No,4526,1
7890,2023-12-12,2023-01-01 12:00:00,Apparel,995.12,No,No,3615,5
7891,2023-08-18,2023-01-01 10:00:00,Apparel,150.71,No,No,1672,4
7892,2023-09-12,2023-01-01 11:00:00,Electronics,863.6,No,Yes,5753,4
7893,2023-08-24,2023-01-01 14:00:00,Electronics,502.23,No,No,2032,5
7894,2023-01-26,2023-01-01 18:00:00,Electronics,32.49,No,No,1011,5
7895,2023-03-13,2023-01-01 17:00:00,Apparel,972.5,Yes,No,4511,3
7896,2023-09-18,2023-01-01 16:00:00,Food,965.4,Yes,No,5946,3
7897,2023-09-11,2023-01-01 18:00:00,Apparel,389.44,No,No,6915,5
7898,2023-09-28,2023-01-01 19:00:00,Apparel,954.6,No,No,7950,5
7899,2023-05-03,2023-01-01 17:00:00,Electronics,149.6,Yes,No,6403,5
7900,2023-05-24,2023-01-01 12:00:00,Apparel,683.31,No,Yes,7113,1
7901,2023-09-14,2023-01-01 20:00:00,Electronics,200.01,Yes,No,255,2
7902,2023-05-24,2023-01-01 12:00:00,Food,254.18,No,Yes,9220,1
7903,2023-09-16,2023-01-01 17:00:00,Electronics,781.54,Yes,No,6987,2
7904,2023-02-16,2023-01-01 16:00:00,Apparel,383.58,Yes,No,5556,3
7905,2023-12-17,2023-01-01 20:00:00,Apparel,17.06,Yes,No,2829,5
7906,2023-01-13,2023-01-01 10:00:00,Apparel,420.1,No,No,7653,1
7907,2023-07-27,2023-01-01 16:00:00,Apparel,235.79,No,No,6998,5
7908,2023-11-07,2023-01-01 09:00:00,Food,686.5,No,No,1797,5
7909,2023-08-23,2023-01-01 17:00:00,Electronics,202.5,Yes,No,9169,5
7910,2023-05-29,2023-01-01 17:00:00,Apparel,843.83,No,No,5641,1
7911,2023-11-18,2023-01-01 16:00:00,Food,274.42,Yes,No,2415,5
7912,2023-06-04,2023-01-01 19:00:00,Electronics,399.1,Yes,No,5112,3
7913,2023-06-15,2023-01-01 13:00:00,Apparel,305.06,No,Yes,1214,2
7914,2023-03-31,2023-01-01 13:00:00,Apparel,647.48,No,No,1419,4
7915,2023-07-05,2023-01-01 11:00:00,Apparel,110.15,No,No,456,3
7916,2023-11-14,2023-01-01 13:00:00,Food,483.32,No,No,7265,2
7917,2023-12-24,2023-01-01 12:00:00,Electronics,341.11,Yes,No,8609,4
7918,2023-06-23,2023-01-01 09:00:00,Food,885.3,No,Yes,9632,5
7919,2023-08-05,2023-01-01 17:00:00,Apparel,82.68,Yes,Yes,2999,3
7920,2023-09-21,2023-01-01 18:00:00,Food,831.4,Yes,No,1119,4
7921,2023-04-07,2023-01-01 12:00:00,Apparel,176.0,Yes,No,6545,4
7922,2023-04-27,2023-01-01 11:00:00,Food,97.69,No,No,7500,4
7923,2023-07-18,2023-01-01 14:00:00,Food,210.3,No,No,9279,5
7924,2023-11-16,2023-01-01 09:00:00,Apparel,111.63,Yes,No,9728,2
7925,2023-01-21,2023-01-01 13:00:00,Electronics,525.77,Yes,No,1173,2
7926,2023-07-19,2023-01-01 15:00:00,Electronics,988.33,No,No,8652,3
7927,2023-12-07,2023-01-01 10:00:00,Food,43.98,No,No,3107,5
7928,2023-09-05,2023-01-01 18:00:00,Apparel,466.52,No,No,3673,2
7929,2023-10-03,2023-01-01 17:00:00,Apparel,392.21,Yes,No,3657,3
7930,2023-09-21,2023-01-01 20:00:00,Food,346.21,No,Yes,969,2
7931,2023-02-27,2023-01-01 14:00:00,Electronics,338.54,No,No,6381,1
7932,2023-10-29,2023-01-01 10:00:00,Apparel,896.06,No,No,976,5
7933,2023-01-31,2023-01-01 16:00:00,Food,28.79,Yes,No,3864,1
7934,2023-09-06,2023-01-01 16:00:00,Apparel,777.17,No,No,1919,2
7935,2023-04-03,2023-01-01 09:00:00,Electronics,260.4,Yes,No,101,2
7936,2023-09-22,2023-01-01 20:00:00,Apparel,389.46,No,No,9984,1
7937,2023-09-28,2023-01-01 09:00:00,Apparel,425.95,Yes,No,5015,5
7938,2023-04-04,2023-01-01 09:00:00,Apparel,311.68,No,No,7776,3
7939,2023-06-03,2023-01-01 20:00:00,Apparel,102.62,Yes,No,2289,4
7940,2023-10-12,2023-01-01 12:00:00,Electronics,123.19,No,Yes,6271,1
7941,2023-03-21,2023-01-01 12:00:00,Electronics,305.15,No,No,2404,5
7942,2023-10-19,2023-01-01 16:00:00,Apparel,823.59,No,No,3102,5
7943,2023-03-25,2023-01-01 09:00:00,Apparel,143.28,No,No,3157,4
7944,2023-02-06,2023-01-01 18:00:00,Electronics,745.21,Yes,Yes,8027,3
7945,2023-12-08,2023-01-01 11:00:00,Apparel,295.98,Yes,No,5192,3
7946,2023-11-23,2023-01-01 19:00:00,Electronics,884.63,No,No,3256,2
7947,2023-08-20,2023-01-01 09:00:00,Electronics,434.05,No,No,3414,2
7948,2023-04-03,2023-01-01 17:00:00,Food,180.01,Yes,No,5425,1
7949,2023-12-02,2023-01-01 18:00:00,Electronics,985.99,No,No,4980,3
7950,2023-04-12,2023-01-01 20:00:00,Apparel,184.87,Yes,No,1394,1
7951,2023-06-15,2023-01-01 17:00:00,Food,571.94,No,Yes,578,2
7952,2023-06-08,2023-01-01 15:00:00,Food,573.59,Yes,Yes,7825,1
7953,2023-01-14,2023-01-01 20:00:00,Apparel,379.09,Yes,No,5396,4
7954,2023-08-13,2023-01-01 16:00:00,Food,951.97,No,Yes,4977,1
7955,2023-03-14,2023-01-01 09:00:00,Electronics,845.44,No,Yes,3911,2
7956,2023-09-06,2023-01-01 13:00:00,Apparel,831.52,Yes,Yes,4670,2
7957,2023-04-01,2023-01-01 10:00:00,Apparel,974.41,No,No,3558,4
7958,2023-08-04,2023-01-01 09:00:00,Electronics,462.54,No,No,9159,4
7959,2023-03-31,2023-01-01 11:00:00,Apparel,106.21,Yes,Yes,7521,3
7960,2023-01-29,2023-01-01 15:00:00,Apparel,767.8,No,Yes,3561,4
7961,2023-11-01,2023-01-01 09:00:00,Apparel,387.0,No,No,1505,4
7962,2023-08-08,2023-01-01 19:00:00,Apparel,198.44,No,No,9790,3
7963,2023-11-24,2023-01-01 10:00:00,Apparel,488.41,No,No,5753,4
7964,2023-08-03,2023-01-01 10:00:00,Electronics,926.46,Yes,No,633,5
7965,2023-08-09,2023-01-01 12:00:00,Apparel,179.64,Yes,No,4931,5
7966,2023-02-11,2023-01-01 20:00:00,Food,850.21,No,No,4542,5
7967,2023-05-15,2023-01-01 11:00:00,Apparel,424.02,No,No,9514,4
7968,2023-02-11,2023-01-01 11:00:00,Apparel,145.43,No,No,3402,2
7969,2023-06-13,2023-01-01 18:00:00,Apparel,849.9,Yes,No,3503,2
7970,2023-12-27,2023-01-01 13:00:00,Apparel,969.92,No,No,9651,3
7971,2023-10-10,2023-01-01 11:00:00,Apparel,298.36,Yes,No,9549,2
7972,2023-02-27,2023-01-01 19:00:00,Electronics,310.5,Yes,No,5217,2
7973,2023-10-29,2023-01-01 15:00:00,Electronics,396.64,No,No,8220,3
7974,2023-11-18,2023-01-01 13:00:00,Apparel,815.99,No,No,9630,5
7975,2023-01-25,2023-01-01 12:00:00,Apparel,20.31,Yes,No,8461,3
7976,2023-03-14,2023-01-01 20:00:00,Apparel,231.72,Yes,No,3608,2
7977,2023-05-09,2023-01-01 11:00:00,Food,708.84,No,No,9609,2
7978,2023-03-28,2023-01-01 20:00:00,Electronics,411.58,No,No,7612,3
7979,2023-11-26,2023-01-01 12:00:00,Apparel,336.99,No,No,8167,4
7980,2023-06-02,2023-01-01 20:00:00,Apparel,873.56,No,No,7447,2
7981,2023-07-01,2023-01-01 10:00:00,Food,918.16,Yes,No,6751,2
7982,2023-05-05,2023-01-01 09:00:00,Apparel,948.51,Yes,No,4495,3
7983,2023-03-08,2023-01-01 11:00:00,Electronics,279.83,No,No,7802,2
7984,2023-01-06,2023-01-01 19:00:00,Apparel,913.39,No,No,3885,4
7985,2023-05-05,2023-01-01 10:00:00,Electronics,739.6,No,No,7490,4
7986,2023-11-10,2023-01-01 09:00:00,Food,162.67,No,No,9054,3
7987,2023-11-22,2023-01-01 09:00:00,Food,614.17,No,Yes,999,1
7988,2023-02-22,2023-01-01 10:00:00,Electronics,36.07,Yes,No,2790,5
7989,2023-03-07,2023-01-01 17:00:00,Apparel,711.29,No,Yes,2625,4
7990,2023-11-10,2023-01-01 13:00:00,Apparel,736.23,Yes,No,5256,4
7991,2023-03-23,2023-01-01 17:00:00,Apparel,791.45,No,No,117,5
7992,2023-03-28,2023-01-01 16:00:00,Food,180.8,No,No,3944,3
7993,2023-01-02,2023-01-01 19:00:00,Electronics,631.97,No,Yes,5772,2
7994,2023-07-23,2023-01-01 14:00:00,Apparel,187.07,No,No,3007,3
7995,2023-05-30,2023-01-01 09:00:00,Apparel,947.18,No,Yes,5871,1
7996,2023-10-20,2023-01-01 18:00:00,Electronics,678.26,No,No,1849,1
7997,2023-04-13,2023-01-01 13:00:00,Food,104.37,No,No,1641,5
7998,2023-01-24,2023-01-01 20:00:00,Electronics,195.16,Yes,No,1568,1
7999,2023-07-31,2023-01-01 09:00:00,Apparel,666.83,No,Yes,5218,1
8000,2023-03-06,2023-01-01 15:00:00,Apparel,481.9,Yes,Yes,9763,5
8001,2023-07-28,2023-01-01 18:00:00,Apparel,738.93,Yes,No,7635,5
8002,2023-09-08,2023-01-01 19:00:00,Food,287.98,No,Yes,4672,5
8003,2023-04-27,2023-01-01 16:00:00,Food,661.34,No,No,4162,5
8004,2023-04-26,2023-01-01 16:00:00,Food,185.19,Yes,No,8872,5
8005,2023-08-25,2023-01-01 15:00:00,Electronics,548.27,No,No,5102,4
8006,2023-04-15,2023-01-01 10:00:00,Electronics,958.22,Yes,No,7201,2
8007,2023-09-16,2023-01-01 13:00:00,Electronics,631.94,No,No,3060,5
8008,2023-02-15,2023-01-01 12:00:00,Electronics,59.49,No,No,4126,2
8009,2023-11-07,2023-01-01 13:00:00,Electronics,988.87,No,No,1788,1
8010,2023-11-27,2023-01-01 18:00:00,Apparel,165.3,Yes,No,2515,4
8011,2023-08-04,2023-01-01 17:00:00,Electronics,720.89,Yes,No,3651,5
8012,2023-10-28,2023-01-01 12:00:00,Apparel,537.2,Yes,Yes,9216,4
8013,2023-11-29,2023-01-01 20:00:00,Apparel,301.42,Yes,No,9862,3
8014,2023-01-24,2023-01-01 16:00:00,Food,185.54,No,No,4297,2
8015,2023-02-04,2023-01-01 16:00:00,Food,185.93,No,Yes,4466,5
8016,2023-01-24,2023-01-01 10:00:00,Electronics,859.82,No,Yes,2454,2
8017,2023-01-28,2023-01-01 14:00:00,Apparel,874.18,No,Yes,6630,2
8018,2023-01-16,2023-01-01 13:00:00,Food,470.49,No,Yes,1056,3
8019,2023-02-28,2023-01-01 10:00:00,Electronics,112.59,Yes,No,8550,2
8020,2023-08-31,2023-01-01 20:00:00,Apparel,885.32,Yes,No,4120,1
8021,2023-07-26,2023-01-01 18:00:00,Electronics,492.15,No,Yes,3718,2
8022,2023-09-28,2023-01-01 12:00:00,Apparel,444.37,No,Yes,4715,3
8023,2023-09-06,2023-01-01 15:00:00,Apparel,413.28,No,No,1555,3
8024,2023-09-24,2023-01-01 09:00:00,Food,371.36,No,No,4654,5
8025,2023-07-12,2023-01-01 17:00:00,Apparel,530.75,Yes,No,9171,1
8026,2023-12-01,2023-01-01 18:00:00,Apparel,608.5,No,No,7653,2
8027,2023-08-06,2023-01-01 20:00:00,Apparel,471.77,No,No,3573,3
8028,2023-04-25,2023-01-01 09:00:00,Apparel,897.68,No,Yes,3093,3
8029,2023-03-09,2023-01-01 20:00:00,Apparel,324.48,No,No,3193,2
8030,2023-10-26,2023-01-01 13:00:00,Apparel,582.53,No,No,8526,2
8031,2023-11-21,2023-01-01 15:00:00,Apparel,306.95,No,No,1921,5
8032,2023-03-16,2023-01-01 16:00:00,Apparel,755.82,No,No,4585,5
8033,2023-04-13,2023-01-01 10:00:00,Apparel,111.1,No,No,5612,1
8034,2023-10-24,2023-01-01 12:00:00,Apparel,196.81,No,No,2611,5
8035,2023-06-27,2023-01-01 10:00:00,Electronics,803.19,Yes,No,2688,5
8036,2023-08-03,2023-01-01 12:00:00,Electronics,191.37,No,No,6049,4
8037,2023-11-11,2023-01-01 14:00:00,Apparel,629.49,No,No,2176,2
8038,2023-02-08,2023-01-01 14:00:00,Electronics,970.54,No,Yes,633,5
8039,2023-09-16,2023-01-01 20:00:00,Food,527.66,Yes,Yes,3860,4
8040,2023-07-23,2023-01-01 10:00:00,Food,195.52,No,No,2795,4
8041,2023-01-07,2023-01-01 19:00:00,Apparel,327.48,No,No,6325,5
8042,2023-02-18,2023-01-01 12:00:00,Electronics,825.22,Yes,No,7251,3
8043,2023-01-26,2023-01-01 12:00:00,Apparel,358.14,Yes,No,9895,5
8044,2023-06-10,2023-01-01 09:00:00,Apparel,726.28,No,No,9867,5
8045,2023-12-23,2023-01-01 10:00:00,Apparel,779.58,No,No,9406,2
8046,2023-06-25,2023-01-01 11:00:00,Apparel,506.17,No,No,8001,3
8047,2023-03-20,2023-01-01 19:00:00,Electronics,785.38,No,No,5295,1
8048,2023-01-02,2023-01-01 13:00:00,Electronics,323.73,No,No,1776,5
8049,2023-05-12,2023-01-01 19:00:00,Electronics,521.0,No,No,2635,5
8050,2023-10-03,2023-01-01 16:00:00,Apparel,689.69,No,No,6672,2
8051,2023-04-27,2023-01-01 14:00:00,Apparel,176.39,No,No,1570,1
8052,2023-06-13,2023-01-01 11:00:00,Apparel,280.89,No,No,4772,4
8053,2023-10-15,2023-01-01 14:00:00,Apparel,655.52,No,No,3898,3
8054,2023-01-28,2023-01-01 15:00:00,Food,658.81,No,Yes,1997,1
8055,2023-11-29,2023-01-01 14:00:00,Electronics,498.37,No,No,5450,5
8056,2023-01-01,2023-01-01 18:00:00,Food,797.63,No,No,1592,4
8057,2023-07-07,2023-01-01 14:00:00,Electronics,487.23,No,No,6591,2
8058,2023-02-25,2023-01-01 09:00:00,Apparel,882.51,No,No,7612,5
8059,2023-02-04,2023-01-01 11:00:00,Apparel,738.54,Yes,No,9703,2
8060,2023-04-22,2023-01-01 15:00:00,Apparel,321.55,No,No,3205,3
8061,2023-10-13,2023-01-01 12:00:00,Apparel,401.3,No,Yes,7260,2
8062,2023-11-06,2023-01-01 20:00:00,Food,671.01,No,No,9597,1
8063,2023-02-05,2023-01-01 12:00:00,Apparel,895.51,No,No,4568,1
8064,2023-08-05,2023-01-01 15:00:00,Apparel,186.92,Yes,No,9113,3
8065,2023-03-21,2023-01-01 17:00:00,Electronics,519.52,No,No,6654,3
8066,2023-11-10,2023-01-01 19:00:00,Food,127.6,No,No,1336,3
8067,2023-03-24,2023-01-01 10:00:00,Apparel,286.66,No,Yes,3448,1
8068,2023-03-06,2023-01-01 17:00:00,Electronics,689.12,No,No,7833,5
8069,2023-11-21,2023-01-01 11:00:00,Apparel,86.96,No,No,4416,1
8070,2023-05-08,2023-01-01 14:00:00,Electronics,665.73,No,Yes,9925,2
8071,2023-11-03,2023-01-01 12:00:00,Apparel,901.8,No,No,4749,3
8072,2023-01-22,2023-01-01 09:00:00,Apparel,969.68,Yes,Yes,2908,4
8073,2023-08-04,2023-01-01 17:00:00,Electronics,224.47,Yes,No,209,1
8074,2023-04-17,2023-01-01 19:00:00,Apparel,751.41,No,No,8235,4
8075,2023-04-19,2023-01-01 14:00:00,Electronics,927.11,No,No,5941,5
8076,2023-12-23,2023-01-01 16:00:00,Food,100.46,No,No,1048,1
8077,2023-06-30,2023-01-01 10:00:00,Apparel,419.88,Yes,Yes,552,5
8078,2023-12-22,2023-01-01 15:00:00,Electronics,920.22,No,Yes,8022,5
8079,2023-06-13,2023-01-01 14:00:00,Electronics,210.76,No,No,8398,1
8080,2023-03-09,2023-01-01 10:00:00,Apparel,934.42,No,Yes,104,1
8081,2023-10-19,2023-01-01 10:00:00,Electronics,531.92,Yes,No,5363,5
8082,2023-06-29,2023-01-01 12:00:00,Electronics,108.89,Yes,No,236,3
8083,2023-06-30,2023-01-01 12:00:00,Electronics,455.38,No,No,9084,1
8084,2023-06-18,2023-01-01 11:00:00,Food,333.0,Yes,No,3612,5
8085,2023-01-22,2023-01-01 16:00:00,Electronics,289.38,No,Yes,9955,2
8086,2023-03-07,2023-01-01 15:00:00,Food,546.06,No,No,7332,4
8087,2023-01-21,2023-01-01 10:00:00,Electronics,488.76,No,Yes,8706,2
8088,2023-04-10,2023-01-01 11:00:00,Apparel,487.15,Yes,No,8068,1
8089,2023-10-27,2023-01-01 18:00:00,Apparel,97.26,Yes,No,6623,1
8090,2023-04-13,2023-01-01 17:00:00,Apparel,804.29,No,No,8488,1
8091,2023-02-16,2023-01-01 13:00:00,Electronics,486.62,No,No,8071,1
8092,2023-02-08,2023-01-01 10:00:00,Electronics,822.7,No,No,9811,2
8093,2023-10-12,2023-01-01 11:00:00,Apparel,826.35,Yes,No,8887,3
8094,2023-11-06,2023-01-01 16:00:00,Apparel,323.96,No,No,9817,5
8095,2023-03-31,2023-01-01 12:00:00,Apparel,14.3,Yes,Yes,4896,5
8096,2023-03-26,2023-01-01 10:00:00,Apparel,912.13,No,No,822,5
8097,2023-09-30,2023-01-01 10:00:00,Electronics,763.09,Yes,No,7327,4
8098,2023-12-02,2023-01-01 14:00:00,Electronics,116.18,No,No,8385,1
8099,2023-07-07,2023-01-01 16:00:00,Food,704.71,Yes,No,2994,2
8100,2023-06-08,2023-01-01 15:00:00,Apparel,29.82,No,Yes,9439,2
8101,2023-08-31,2023-01-01 12:00:00,Electronics,37.48,No,No,9866,2
8102,2023-03-14,2023-01-01 10:00:00,Electronics,530.57,No,Yes,4208,3
8103,2023-02-18,2023-01-01 17:00:00,Food,105.08,Yes,Yes,4935,1
8104,2023-04-11,2023-01-01 12:00:00,Electronics,964.69,No,No,2701,5
8105,2023-01-02,2023-01-01 17:00:00,Apparel,894.89,No,No,8200,5
8106,2023-09-01,2023-01-01 13:00:00,Apparel,653.31,No,No,1308,1
8107,2023-06-25,2023-01-01 20:00:00,Electronics,73.07,No,Yes,2182,5
8108,2023-08-26,2023-01-01 20:00:00,Electronics,331.59,No,No,6792,5
8109,2023-02-28,2023-01-01 19:00:00,Food,378.01,Yes,No,349,1
8110,2023-12-19,2023-01-01 19:00:00,Apparel,486.07,No,No,8229,2
8111,2023-04-09,2023-01-01 15:00:00,Food,177.21,Yes,No,346,4
8112,2023-12-25,2023-01-01 20:00:00,Apparel,581.74,No,No,5882,1
8113,2023-01-02,2023-01-01 13:00:00,Food,441.41,No,No,7706,5
8114,2023-08-31,2023-01-01 10:00:00,Food,947.82,No,No,3605,5
8115,2023-10-24,2023-01-01 14:00:00,Electronics,936.83,No,No,7887,4
8116,2023-07-30,2023-01-01 15:00:00,Electronics,569.82,Yes,No,3841,4
8117,2023-05-03,2023-01-01 19:00:00,Apparel,647.91,No,No,9664,4
8118,2023-08-17,2023-01-01 14:00:00,Apparel,146.42,No,No,3407,1
8119,2023-03-23,2023-01-01 11:00:00,Apparel,231.09,Yes,No,6877,2
8120,2023-05-24,2023-01-01 18:00:00,Apparel,901.71,No,No,3982,4
8121,2023-05-20,2023-01-01 16:00:00,Electronics,702.17,No,No,9548,3
8122,2023-01-29,2023-01-01 11:00:00,Apparel,197.54,No,No,5118,2
8123,2023-09-27,2023-01-01 13:00:00,Food,574.51,No,Yes,4259,4
8124,2023-09-04,2023-01-01 17:00:00,Apparel,935.41,No,No,5225,5
8125,2023-01-12,2023-01-01 19:00:00,Electronics,351.72,No,Yes,8131,1
8126,2023-12-21,2023-01-01 13:00:00,Electronics,193.96,No,No,2946,5
8127,2023-12-03,2023-01-01 15:00:00,Apparel,942.61,Yes,No,1327,5
8128,2023-04-16,2023-01-01 19:00:00,Apparel,466.65,No,No,1631,1
8129,2023-02-01,2023-01-01 15:00:00,Apparel,423.07,No,No,6842,2
8130,2023-03-15,2023-01-01 13:00:00,Electronics,274.89,Yes,No,4352,5
8131,2023-06-20,2023-01-01 10:00:00,Electronics,892.67,No,No,486,2
8132,2023-12-03,2023-01-01 13:00:00,Apparel,847.16,Yes,Yes,3780,1
8133,2023-03-10,2023-01-01 15:00:00,Food,408.96,Yes,No,5429,4
8134,2023-10-28,2023-01-01 15:00:00,Apparel,40.31,No,No,7375,5
